sales_id,date,dealer_id,model_id,units_sold,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,unit_cost,total_cost,profit,margin_pct
S17283,2025-02-10,D064,M01,16,20877.82,334045.12,0.0271,9052.62,324992.5,15982.7,255723.2,69269.3,0.2131
S17284,2025-02-10,D005,M05,6,25312.34,151874.04,0.1522,23115.23,128758.81,20057.45,120344.7,8414.11,0.0653
S17285,2025-02-10,D076,M03,8,27054.44,216435.52,0.0022,476.16,215959.36,18777.36,150218.88,65740.48,0.3044
S17286,2025-02-10,D051,M04,16,42169.36,674709.76,0.0248,16732.8,657976.96,29375.91,470014.56,187962.4,0.2857
S17287,2025-02-10,D097,M02,12,22096.1,265153.2,0.0341,9041.72,256111.48,17227.06,206724.72,49386.76,0.1928
S17288,2025-02-10,D069,M02,12,23825.62,285907.44,0.0006,171.54,285735.9,17206.83,206481.96,79253.94,0.2774
S17289,2025-02-10,D046,M07,5,73957.46,369787.3,0.0311,11500.39,358286.91,46217.13,231085.65,127201.26,0.355
S17290,2025-02-10,D034,M04,6,42484.78,254908.68,0.0559,14249.4,240659.28,30289.8,181738.8,58920.48,0.2448
S17291,2025-02-10,D043,M02,25,24164.66,604116.5,0.0446,26943.6,577172.9,18826.01,470650.25,106522.65,0.1846
S17292,2025-02-10,D003,M05,8,28678.6,229428.8,0.1353,31041.72,198387.08,22657.97,181263.76,17123.32,0.0863
S17293,2025-02-10,D078,M05,13,29214.43,379787.59,0.1361,51689.09,328098.5,22315.77,290105.01,37993.49,0.1158
S17294,2025-02-10,D055,M07,3,64523.83,193571.49,0.0036,696.86,192874.63,42234.45,126703.35,66171.28,0.3431
S17295,2025-02-10,D026,M03,8,29124.49,232995.92,0.1338,31174.85,201821.07,20238.66,161909.28,39911.79,0.1978
S17296,2025-02-10,D013,M07,2,57770.38,115540.76,0.036,4159.47,111381.29,38808.85,77617.7,33763.59,0.3031
S17297,2025-02-10,D001,M01,26,21818.41,567278.66,0.1696,96210.46,471068.2,16456.2,427861.2,43207.0,0.0917
S17298,2025-02-10,D097,M03,7,31115.2,217806.4,0.0567,12349.62,205456.78,22064.36,154450.52,51006.26,0.2483
S17299,2025-02-10,D027,M05,2,26623.94,53247.88,0.0537,2859.41,50388.47,20216.57,40433.14,9955.33,0.1976
S17300,2025-02-10,D078,M02,10,19125.25,191252.5,0.1737,33220.56,158031.94,14526.74,145267.4,12764.54,0.0808
S17301,2025-02-10,D055,M06,1,51982.09,51982.09,0.0,0.0,51982.09,45189.45,45189.45,6792.64,0.1307
S17302,2025-02-10,D002,M03,4,33511.23,134044.92,0.0885,11862.98,122181.94,24238.37,96953.48,25228.46,0.2065
S17303,2025-02-10,D005,M05,7,28700.99,200906.93,0.1662,33390.73,167516.2,21555.48,150888.36,16627.84,0.0993
S17304,2025-02-10,D032,M06,5,44517.88,222589.4,0.0481,10706.55,211882.85,37242.96,186214.8,25668.05,0.1211
S17305,2025-02-10,D010,M02,25,22640.47,566011.75,0.0321,18168.98,547842.77,17429.85,435746.25,112096.52,0.2046
S17306,2025-02-10,D029,M01,7,19460.44,136223.08,0.0394,5367.19,130855.89,14741.44,103190.08,27665.81,0.2114
S17307,2025-02-10,D033,M06,4,45299.99,181199.96,0.0601,10890.12,170309.84,37276.03,149104.12,21205.72,0.1245
S17308,2025-02-10,D082,M04,5,38396.72,191983.6,0.1134,21770.94,170212.66,26540.28,132701.4,37511.26,0.2204
S17309,2025-02-10,D064,M05,5,30079.82,150399.1,0.0364,5474.53,144924.57,22601.08,113005.4,31919.17,0.2202
S17310,2025-02-10,D046,M02,22,25945.1,570792.2,0.0375,21404.71,549387.49,19453.07,427967.54,121419.95,0.221
S17311,2025-02-10,D037,M05,8,32143.35,257146.8,0.061,15685.95,241460.85,24323.62,194588.96,46871.89,0.1941
S17312,2025-02-10,D097,M07,2,64483.85,128967.7,0.0276,3559.51,125408.19,40021.82,80043.64,45364.55,0.3617
S17313,2025-02-10,D002,M01,10,21686.81,216868.1,0.0618,13402.45,203465.65,16661.06,166610.6,36855.05,0.1811
S17314,2025-02-10,D022,M07,3,61707.73,185123.19,0.1038,19215.79,165907.4,39957.51,119872.53,46034.87,0.2775
S17315,2025-02-10,D030,M05,3,26128.86,78386.58,0.0514,4029.07,74357.51,20795.34,62386.02,11971.49,0.161
S17316,2025-02-10,D072,M04,4,42590.57,170362.28,0.0247,4207.95,166154.33,29693.74,118774.96,47379.37,0.2852
S17317,2025-02-10,D035,M06,4,52478.49,209913.96,0.0875,18367.47,191546.49,42714.92,170859.68,20686.81,0.108
S17318,2025-02-10,D075,M02,29,22900.58,664116.82,0.0544,36127.96,627988.86,16938.06,491203.74,136785.12,0.2178
S17319,2025-02-10,D001,M05,9,28470.01,256230.09,0.1511,38716.37,217513.72,21881.11,196929.99,20583.73,0.0946
S17320,2025-02-10,D099,M04,7,41654.47,291581.29,0.1004,29274.76,262306.53,30342.88,212400.16,49906.37,0.1903
S17321,2025-02-10,D076,M05,3,29413.73,88241.19,0.0224,1976.6,86264.59,22903.4,68710.2,17554.39,0.2035
S17322,2025-02-10,D008,M05,7,29126.63,203886.41,0.0634,12926.4,190960.01,22926.44,160485.08,30474.93,0.1596
S17323,2025-02-10,D021,M04,13,44051.24,572666.12,0.1148,65742.07,506924.05,32321.28,420176.64,86747.41,0.1711
S17324,2025-02-10,D060,M06,3,51943.76,155831.28,0.0317,4939.85,150891.43,43591.24,130773.72,20117.71,0.1333
S17325,2025-02-10,D031,M06,5,42452.63,212263.15,0.0303,6431.57,205831.58,37345.66,186728.3,19103.28,0.0928
S17326,2025-02-10,D038,M01,13,21276.85,276599.05,0.0327,9044.79,267554.26,15556.74,202237.62,65316.64,0.2441
S17327,2025-02-10,D075,M01,10,17771.27,177712.7,0.0547,9720.88,167991.82,13292.18,132921.8,35070.02,0.2088
S17328,2025-02-10,D025,M01,18,19422.18,349599.24,0.0571,19962.12,329637.12,14446.0,260028.0,69609.12,0.2112
S17329,2025-02-10,D047,M01,16,21001.09,336017.44,0.0316,10618.15,325399.29,15154.74,242475.84,82923.45,0.2548
S17330,2025-02-10,D067,M07,3,68973.89,206921.67,0.0497,10284.01,196637.66,48157.48,144472.44,52165.22,0.2653
S17331,2025-02-10,D086,M07,6,50879.52,305277.12,0.0797,24330.59,280946.53,33823.57,202941.42,78005.11,0.2777
S17332,2025-02-10,D018,M02,13,23279.6,302634.8,0.1282,38797.78,263837.02,17523.86,227810.18,36026.84,0.1365
S17333,2025-02-10,D072,M06,4,50210.04,200840.16,0.0076,1526.39,199313.77,40228.93,160915.72,38398.05,0.1927
S17334,2025-02-10,D050,M03,12,31503.81,378045.72,0.0234,8846.27,369199.45,22024.65,264295.8,104903.65,0.2841
S17335,2025-02-10,D058,M02,8,26296.94,210375.52,0.0717,15083.92,195291.6,19823.82,158590.56,36701.04,0.1879
S17336,2025-02-10,D038,M02,10,25182.54,251825.4,0.0522,13145.29,238680.11,18326.15,183261.5,55418.61,0.2322
S17337,2025-02-10,D052,M04,9,40361.68,363255.12,0.0,0.0,363255.12,28406.8,255661.2,107593.92,0.2962
S17338,2025-02-10,D025,M05,6,30372.41,182234.46,0.0658,11991.03,170243.43,23667.7,142006.2,28237.23,0.1659
S17339,2025-02-10,D038,M05,6,31941.93,191651.58,0.056,10732.49,180919.09,24977.57,149865.42,31053.67,0.1716
S17340,2025-02-10,D009,M02,17,20805.31,353690.27,0.1363,48207.98,305482.29,15541.17,264199.89,41282.4,0.1351
S17341,2025-02-10,D060,M05,6,29563.42,177380.52,0.0565,10022.0,167358.52,23070.51,138423.06,28935.46,0.1729
S17342,2025-02-11,D084,M03,16,29650.36,474405.76,0.0043,2039.94,472365.82,20386.94,326191.04,146174.78,0.3095
S17343,2025-02-11,D042,M06,1,54139.03,54139.03,0.0087,471.01,53668.02,46543.86,46543.86,7124.16,0.1327
S17344,2025-02-11,D040,M04,8,46564.7,372517.6,0.0295,10989.27,361528.33,32335.5,258684.0,102844.33,0.2845
S17345,2025-02-11,D074,M02,11,19301.97,212321.67,0.0762,16178.91,196142.76,14336.05,157696.55,38446.21,0.196
S17346,2025-02-11,D031,M03,5,33963.97,169819.85,0.0406,6894.69,162925.16,23922.86,119614.3,43310.86,0.2658
S17347,2025-02-11,D046,M06,1,49649.12,49649.12,0.0362,1797.3,47851.82,40650.27,40650.27,7201.55,0.1505
S17348,2025-02-11,D027,M07,3,57289.36,171868.08,0.0507,8713.71,163154.37,37212.05,111636.15,51518.22,0.3158
S17349,2025-02-11,D090,M07,1,65620.35,65620.35,0.0198,1299.28,64321.07,45919.74,45919.74,18401.33,0.2861
S17350,2025-02-11,D038,M06,3,50148.7,150446.1,0.0208,3129.28,147316.82,42061.53,126184.59,21132.23,0.1434
S17351,2025-02-11,D036,M07,2,63483.98,126967.96,0.0663,8417.98,118549.98,40681.86,81363.72,37186.26,0.3137
S17352,2025-02-11,D018,M02,23,20730.97,476812.31,0.1504,71712.57,405099.74,15634.15,359585.45,45514.29,0.1124
S17353,2025-02-11,D090,M01,9,18612.7,167514.3,0.0663,11106.2,156408.1,13963.25,125669.25,30738.85,0.1965
S17354,2025-02-11,D094,M04,8,36974.26,295794.08,0.1391,41144.96,254649.12,26843.69,214749.52,39899.6,0.1567
S17355,2025-02-11,D019,M07,2,59478.6,118957.2,0.0409,4865.35,114091.85,36904.11,73808.22,40283.63,0.3531
S17356,2025-02-11,D019,M03,14,33636.84,470915.76,0.0537,25288.18,445627.58,22938.0,321132.0,124495.58,0.2794
S17357,2025-02-11,D008,M05,4,29076.36,116305.44,0.0546,6350.28,109955.16,22851.5,91406.0,18549.16,0.1687
S17358,2025-02-11,D012,M07,1,62444.66,62444.66,0.0561,3503.15,58941.51,38831.03,38831.03,20110.48,0.3412
S17359,2025-02-11,D041,M03,16,30650.86,490413.76,0.0336,16477.9,473935.86,22478.28,359652.48,114283.38,0.2411
S17360,2025-02-11,D070,M06,1,42792.88,42792.88,0.0273,1168.25,41624.63,35094.8,35094.8,6529.83,0.1569
S17361,2025-02-11,D089,M05,6,26554.28,159325.68,0.0267,4254.0,155071.68,20481.39,122888.34,32183.34,0.2075
S17362,2025-02-11,D003,M06,6,42808.53,256851.18,0.0771,19803.23,237047.95,34885.61,209313.66,27734.29,0.117
S17363,2025-02-11,D060,M07,3,60423.09,181269.27,0.025,4531.73,176737.54,39689.97,119069.91,57667.63,0.3263
S17364,2025-02-11,D025,M05,5,29599.87,147999.35,0.0946,14000.74,133998.61,22213.51,111067.55,22931.06,0.1711
S17365,2025-02-11,D055,M01,17,23529.56,400002.52,0.0329,13160.08,386842.44,17061.6,290047.2,96795.24,0.2502
S17366,2025-02-11,D096,M07,2,61844.52,123689.04,0.0194,2399.57,121289.47,40540.79,81081.58,40207.89,0.3315
S17367,2025-02-11,D087,M04,11,33067.78,363745.58,0.0029,1054.86,362690.72,23697.35,260670.85,102019.87,0.2813
S17368,2025-02-11,D007,M04,14,44633.26,624865.64,0.0888,55488.07,569377.57,32392.1,453489.4,115888.17,0.2035
S17369,2025-02-11,D034,M04,6,37263.19,223579.14,0.0372,8317.14,215262.0,25410.98,152465.88,62796.12,0.2917
S17370,2025-02-11,D087,M05,8,24676.76,197414.08,0.0293,5784.23,191629.85,19002.69,152021.52,39608.33,0.2067
S17371,2025-02-11,D092,M06,2,48929.23,97858.46,0.021,2055.03,95803.43,42065.0,84130.0,11673.43,0.1218
S17372,2025-02-11,D005,M07,1,55858.69,55858.69,0.0892,4982.6,50876.09,35081.13,35081.13,15794.96,0.3105
S17373,2025-02-11,D052,M07,2,65218.75,130437.5,0.0128,1669.6,128767.9,41501.8,83003.6,45764.3,0.3554
S17374,2025-02-11,D004,M07,2,71178.21,142356.42,0.0502,7146.29,135210.13,46701.48,93402.96,41807.17,0.3092
S17375,2025-02-11,D095,M01,7,19313.08,135191.56,0.1375,18588.84,116602.72,14871.76,104102.32,12500.4,0.1072
S17376,2025-02-11,D087,M02,24,18910.11,453842.64,0.0194,8804.55,445038.09,13937.27,334494.48,110543.61,0.2484
S17377,2025-02-11,D092,M03,8,33329.49,266635.92,0.0472,12585.22,254050.7,23117.49,184939.92,69110.78,0.272
S17378,2025-02-11,D030,M03,14,31824.34,445540.76,0.0993,44242.2,401298.56,23411.57,327761.98,73536.58,0.1832
S17379,2025-02-11,D027,M06,6,42365.26,254191.56,0.0469,11921.58,242269.98,35669.13,214014.78,28255.2,0.1166
S17380,2025-02-11,D043,M07,1,72069.75,72069.75,0.0288,2075.61,69994.14,50344.57,50344.57,19649.57,0.2807
S17381,2025-02-11,D047,M07,1,62231.29,62231.29,0.0126,784.11,61447.18,39918.33,39918.33,21528.85,0.3504
S17382,2025-02-11,D073,M03,18,27514.15,495254.7,0.0319,15798.62,479456.08,18908.92,340360.56,139095.52,0.2901
S17383,2025-02-11,D031,M03,7,29252.94,204770.58,0.038,7781.28,196989.3,20932.51,146527.57,50461.73,0.2562
S17384,2025-02-11,D082,M07,5,53709.92,268549.6,0.0897,24088.9,244460.7,33380.39,166901.95,77558.75,0.3173
S17385,2025-02-11,D024,M05,7,31839.69,222877.83,0.0268,5973.13,216904.7,24131.52,168920.64,47984.06,0.2212
S17386,2025-02-11,D037,M07,2,74858.07,149716.14,0.0152,2275.69,147440.45,47950.16,95900.32,51540.13,0.3496
S17387,2025-02-11,D098,M01,10,20600.03,206000.3,0.1612,33207.25,172793.05,15088.72,150887.2,21905.85,0.1268
S17388,2025-02-11,D027,M03,9,28975.58,260780.22,0.0862,22479.25,238300.97,21356.42,192207.78,46093.19,0.1934
S17389,2025-02-11,D075,M04,4,40181.01,160724.04,0.0733,11781.07,148942.97,29438.59,117754.36,31188.61,0.2094
S17390,2025-02-11,D078,M05,9,27314.94,245834.46,0.0916,22518.44,223316.02,21366.09,192294.81,31021.21,0.1389
S17391,2025-02-11,D018,M01,25,19312.53,482813.25,0.1603,77394.96,405418.29,14729.11,368227.75,37190.54,0.0917
S17392,2025-02-11,D088,M05,9,29186.66,262679.94,0.0125,3283.5,259396.44,22867.86,205810.74,53585.7,0.2066
S17393,2025-02-11,D021,M06,4,48188.25,192753.0,0.0897,17289.94,175463.06,39396.67,157586.68,17876.38,0.1019
S17394,2025-02-11,D053,M02,5,25488.09,127440.45,0.0564,7187.64,120252.81,19622.21,98111.05,22141.76,0.1841
S17395,2025-02-11,D010,M06,6,48767.14,292602.84,0.0228,6671.34,285931.5,39905.04,239430.24,46501.26,0.1626
S17396,2025-02-11,D074,M03,19,28712.52,545537.88,0.0514,28040.65,517497.23,20268.13,385094.47,132402.76,0.2559
S17397,2025-02-11,D067,M04,11,42778.06,470558.66,0.1125,52937.85,417620.81,30548.25,336030.75,81590.06,0.1954
S17398,2025-02-11,D005,M03,14,32230.24,451223.36,0.1316,59380.99,391842.37,23304.11,326257.54,65584.83,0.1674
S17399,2025-02-11,D064,M07,2,57341.3,114682.6,0.0191,2190.44,112492.16,38073.82,76147.64,36344.52,0.3231
S17400,2025-02-11,D055,M02,17,23473.52,399049.84,0.0237,9457.48,389592.36,18263.83,310485.11,79107.25,0.2031
S17401,2025-02-11,D078,M02,28,19066.01,533848.28,0.1238,66090.42,467757.86,13794.86,386256.08,81501.78,0.1742
S17402,2025-02-11,D045,M04,12,41283.31,495399.72,0.0,0.0,495399.72,29263.16,351157.92,144241.8,0.2912
S17403,2025-02-12,D069,M02,7,24707.68,172953.76,0.0203,3510.96,169442.8,18675.96,130731.72,38711.08,0.2285
S17404,2025-02-12,D070,M06,1,52118.3,52118.3,0.0286,1490.58,50627.72,43865.5,43865.5,6762.22,0.1336
S17405,2025-02-12,D081,M01,24,18721.83,449323.92,0.0318,14288.5,435035.42,13852.75,332466.0,102569.42,0.2358
S17406,2025-02-12,D072,M01,14,19637.68,274927.52,0.043,11821.88,263105.64,14857.43,208004.02,55101.62,0.2094
S17407,2025-02-12,D098,M02,7,20580.52,144063.64,0.0963,13873.33,130190.31,15682.75,109779.25,20411.06,0.1568
S17408,2025-02-12,D032,M03,6,30129.02,180774.12,0.0735,13286.9,167487.22,21426.34,128558.04,38929.18,0.2324
S17409,2025-02-12,D024,M04,12,44093.82,529125.84,0.059,31218.42,497907.42,32450.63,389407.56,108499.86,0.2179
S17410,2025-02-12,D075,M06,2,46487.29,92974.58,0.0474,4407.0,88567.58,37400.42,74800.84,13766.74,0.1554
S17411,2025-02-12,D044,M05,7,28258.89,197812.23,0.008,1582.5,196229.73,22058.89,154412.23,41817.5,0.2131
S17412,2025-02-12,D037,M01,19,21721.91,412716.29,0.0786,32439.5,380276.79,16011.52,304218.88,76057.91,0.2
S17413,2025-02-12,D085,M07,5,55961.91,279809.55,0.0402,11248.34,268561.21,37549.81,187749.05,80812.16,0.3009
S17414,2025-02-12,D091,M03,6,28493.69,170962.14,0.0227,3880.84,167081.3,20013.67,120082.02,46999.28,0.2813
S17415,2025-02-12,D092,M03,2,30925.13,61850.26,0.0249,1540.07,60310.19,21873.83,43747.66,16562.53,0.2746
S17416,2025-02-12,D058,M07,5,76043.93,380219.65,0.0158,6007.47,374212.18,50211.08,251055.4,123156.78,0.3291
S17417,2025-02-12,D043,M05,2,30531.96,61063.92,0.0297,1813.6,59250.32,24072.8,48145.6,11104.72,0.1874
S17418,2025-02-12,D049,M03,13,31067.44,403876.72,0.1121,45274.58,358602.14,21908.15,284805.95,73796.19,0.2058
S17419,2025-02-12,D055,M01,22,21570.03,474540.66,0.0295,13998.95,460541.71,16170.44,355749.68,104792.03,0.2275
S17420,2025-02-12,D039,M07,1,77472.0,77472.0,0.0192,1487.46,75984.54,49437.71,49437.71,26546.83,0.3494
S17421,2025-02-12,D078,M06,3,42637.37,127912.11,0.0873,11166.73,116745.38,36628.01,109884.03,6861.35,0.0588
S17422,2025-02-12,D090,M01,6,18425.92,110555.52,0.0518,5726.78,104828.74,13664.73,81988.38,22840.36,0.2179
S17423,2025-02-12,D018,M04,13,43068.55,559891.15,0.1291,72281.95,487609.2,29651.13,385464.69,102144.51,0.2095
S17424,2025-02-12,D072,M02,10,23677.88,236778.8,0.0474,11223.32,225555.48,18117.91,181179.1,44376.38,0.1967
S17425,2025-02-12,D059,M03,13,33088.44,430149.72,0.0419,18023.27,412126.45,22865.38,297249.94,114876.51,0.2787
S17426,2025-02-12,D073,M02,26,19550.56,508314.56,0.0909,46205.79,462108.77,14838.59,385803.34,76305.43,0.1651
S17427,2025-02-12,D008,M02,9,23750.27,213752.43,0.0604,12910.65,200841.78,17303.12,155728.08,45113.7,0.2246
S17428,2025-02-12,D022,M01,15,19155.15,287327.25,0.1384,39766.09,247561.16,14334.99,215024.85,32536.31,0.1314
S17429,2025-02-12,D061,M01,5,18188.06,90940.3,0.0377,3428.45,87511.85,14017.51,70087.55,17424.3,0.1991
S17430,2025-02-12,D041,M02,14,24908.07,348712.98,0.028,9763.96,338949.02,18159.94,254239.16,84709.86,0.2499
S17431,2025-02-12,D071,M01,12,19618.67,235424.04,0.0106,2495.49,232928.55,15048.24,180578.88,52349.67,0.2247
S17432,2025-02-12,D044,M05,2,30142.37,60284.74,0.0299,1802.51,58482.23,23793.87,47587.74,10894.49,0.1863
S17433,2025-02-12,D047,M01,8,20472.46,163779.68,0.0787,12889.46,150890.22,15506.68,124053.44,26836.78,0.1779
S17434,2025-02-12,D032,M07,2,62728.85,125457.7,0.0465,5833.78,119623.92,41692.86,83385.72,36238.2,0.3029
S17435,2025-02-12,D085,M02,15,18564.99,278474.85,0.0646,17989.48,260485.37,14427.39,216410.85,44074.52,0.1692
S17436,2025-02-12,D014,M02,26,24396.31,634304.06,0.0852,54042.71,580261.35,18292.99,475617.74,104643.61,0.1803
S17437,2025-02-12,D057,M05,4,29025.47,116101.88,0.0257,2983.82,113118.06,22170.46,88681.84,24436.22,0.216
S17438,2025-02-12,D023,M03,7,31744.6,222212.2,0.031,6888.58,215323.62,22045.91,154321.37,61002.25,0.2833
S17439,2025-02-12,D055,M05,2,28388.75,56777.5,0.0007,39.74,56737.76,22266.44,44532.88,12204.88,0.2151
S17440,2025-02-12,D003,M01,21,21516.67,451850.07,0.1675,75684.89,376165.18,16196.3,340122.3,36042.88,0.0958
S17441,2025-02-12,D077,M05,10,23059.75,230597.5,0.0475,10953.38,219644.12,18242.82,182428.2,37215.92,0.1694
S17442,2025-02-12,D048,M02,24,26899.53,645588.72,0.0767,49516.65,596072.07,20604.64,494511.36,101560.71,0.1704
S17443,2025-02-12,D089,M04,8,35748.96,285991.68,0.0244,6978.2,279013.48,25010.29,200082.32,78931.16,0.2829
S17444,2025-02-12,D007,M01,7,18862.71,132038.97,0.0577,7618.65,124420.32,13836.21,96853.47,27566.85,0.2216
S17445,2025-02-12,D081,M01,13,19279.77,250637.01,0.0135,3383.6,247253.41,14141.84,183843.92,63409.49,0.2565
S17446,2025-02-12,D018,M04,14,41920.83,586891.62,0.109,63971.19,522920.43,30501.36,427019.04,95901.39,0.1834
S17447,2025-02-12,D039,M04,16,46330.61,741289.76,0.0495,36693.84,704595.92,32141.69,514267.04,190328.88,0.2701
S17448,2025-02-12,D040,M05,10,28983.39,289833.9,0.0418,12115.06,277718.84,22548.75,225487.5,52231.34,0.1881
S17449,2025-02-12,D080,M07,6,54135.18,324811.08,0.0436,14161.76,310649.32,33585.63,201513.78,109135.54,0.3513
S17450,2025-02-12,D087,M03,14,25785.44,360996.16,0.0244,8808.31,352187.85,17938.84,251143.76,101044.09,0.2869
S17451,2025-02-12,D057,M07,4,63383.15,253532.6,0.0108,2738.15,250794.45,40328.5,161314.0,89480.45,0.3568
S17452,2025-02-12,D097,M06,3,52367.62,157102.86,0.0209,3283.45,153819.41,43672.61,131017.83,22801.58,0.1482
S17453,2025-02-12,D093,M05,1,27907.19,27907.19,0.0,0.0,27907.19,21549.35,21549.35,6357.84,0.2278
S17454,2025-02-12,D061,M07,4,62949.82,251799.28,0.0019,478.42,251320.86,43506.79,174027.16,77293.7,0.3075
S17455,2025-02-12,D012,M01,14,19805.37,277275.18,0.1034,28670.25,248604.93,14457.8,202409.2,46195.73,0.1858
S17456,2025-02-12,D028,M03,15,28744.79,431171.85,0.0366,15780.89,415390.96,20774.68,311620.2,103770.76,0.2498
S17457,2025-02-12,D097,M01,10,18420.74,184207.4,0.0541,9965.62,174241.78,13526.07,135260.7,38981.08,0.2237
S17458,2025-02-12,D054,M03,13,34253.86,445300.18,0.0556,24758.69,420541.49,24178.12,314315.56,106225.93,0.2526
S17459,2025-02-12,D076,M07,3,61957.99,185873.97,0.0222,4126.4,181747.57,40400.06,121200.18,60547.39,0.3331
S17460,2025-02-12,D083,M06,3,46678.57,140035.71,0.0025,350.09,139685.62,38036.41,114109.23,25576.39,0.1831
S17461,2025-02-12,D058,M04,8,42125.34,337002.72,0.061,20557.17,316445.55,29341.16,234729.28,81716.27,0.2582
S17462,2025-02-12,D007,M04,3,35865.53,107596.59,0.0704,7574.8,100021.79,26017.37,78052.11,21969.68,0.2196
S17463,2025-02-12,D043,M04,5,45509.06,227545.3,0.0339,7713.79,219831.51,31054.3,155271.5,64560.01,0.2937
S17464,2025-02-12,D020,M05,8,27566.47,220531.76,0.0352,7762.72,212769.04,21851.92,174815.36,37953.68,0.1784
S17465,2025-02-12,D004,M03,14,28506.09,399085.26,0.0789,31487.83,367597.43,21091.44,295280.16,72317.27,0.1967
S17466,2025-02-12,D059,M02,15,23314.65,349719.75,0.0829,28991.77,320727.98,17893.67,268405.05,52322.93,0.1631
S17467,2025-02-12,D057,M07,2,68266.93,136533.86,0.0004,54.61,136479.25,44429.8,88859.6,47619.65,0.3489
S17468,2025-02-12,D066,M03,10,29572.22,295722.2,0.0654,19340.23,276381.97,20611.06,206110.6,70271.37,0.2543
S17469,2025-02-12,D089,M07,5,50646.21,253231.05,0.0198,5013.97,248217.08,32131.51,160657.55,87559.53,0.3528
S17470,2025-02-12,D055,M04,4,40101.59,160406.36,0.0078,1251.17,159155.19,27338.34,109353.36,49801.83,0.3129
S17471,2025-02-12,D030,M07,5,61606.92,308034.6,0.0673,20730.73,287303.87,39560.04,197800.2,89503.67,0.3115
S17472,2025-02-12,D096,M02,12,21216.54,254598.48,0.0622,15836.03,238762.45,15603.85,187246.2,51516.25,0.2158
S17473,2025-02-12,D093,M05,3,28776.74,86330.22,0.0061,526.61,85803.61,21698.88,65096.64,20706.97,0.2413
S17474,2025-02-13,D096,M03,5,30426.32,152131.6,0.0692,10527.51,141604.09,21267.72,106338.6,35265.49,0.249
S17475,2025-02-13,D024,M07,2,59188.38,118376.76,0.04,4735.07,113641.69,39163.65,78327.3,35314.39,0.3108
S17476,2025-02-13,D092,M06,1,51601.04,51601.04,0.0336,1733.79,49867.25,42389.27,42389.27,7477.98,0.15
S17477,2025-02-13,D050,M01,23,20267.9,466161.7,0.039,18180.31,447981.39,14711.01,338353.23,109628.16,0.2447
S17478,2025-02-13,D027,M02,14,23098.11,323373.54,0.095,30720.49,292653.05,17326.07,242564.98,50088.07,0.1712
S17479,2025-02-13,D087,M05,4,25669.67,102678.68,0.0272,2792.86,99885.82,20397.75,81591.0,18294.82,0.1832
S17480,2025-02-13,D083,M01,26,17573.46,456909.96,0.023,10508.93,446401.03,13033.64,338874.64,107526.39,0.2409
S17481,2025-02-13,D027,M05,4,25276.69,101106.76,0.0869,8786.18,92320.58,20150.28,80601.12,11719.46,0.1269
S17482,2025-02-13,D008,M05,6,30731.7,184390.2,0.0529,9754.24,174635.96,23977.9,143867.4,30768.56,0.1762
S17483,2025-02-13,D076,M04,6,34760.9,208565.4,0.0122,2544.5,206020.9,24422.78,146536.68,59484.22,0.2887
S17484,2025-02-13,D037,M01,21,21785.4,457493.4,0.0454,20770.2,436723.2,16801.13,352823.73,83899.47,0.1921
S17485,2025-02-13,D038,M06,5,58461.65,292308.25,0.0363,10610.79,281697.46,51093.45,255467.25,26230.21,0.0931
